pasal,pasal_text
31,"Pasal 31
(1) Mekanisme dan tata cara pengajuan izin sebagaimana
dimaksud dalam Pasal 30 huruf a dilakukan melalui
sistem elektronik sesuai dengan ketentuan Peraturan
Bank Indonesia mengenai perizinan terpadu Bank
Indonesia melalui front office perizinan.
(2) Dalam hal sistem elektronik sebagaimana dimaksud pada
ayat (1) belum dapat diimplementasikan untuk perizinan
tertentu atau mengalami gangguan, mekanisme dan tata
cara pengajuan izin dilakukan sesuai dengan ketentuan
Peraturan Bank Indonesia mengenai perizinan terpadu
Bank Indonesia melalui front office perizinan."
32,"Pasal 32
(1) Bank Indonesia melakukan penelitian pemenuhan
persyaratan perizinan PJP.
(2) Penelitian perizinan PJP sebagaimana dimaksud pada ayat
(1) dilakukan melalui tahapan:
a. penelitian administratif; dan
b. analisis substansi permohonan sesuai dengan
kategori izin yang diajukan, termasuk analisis
kelayakan, serta aspek kelembagaan, permodalan dan
keuangan, manajemen risiko, dan kapabilitas sistem
informasi.
(3) Setelah tahapan penelitian perizinan PJP sebagaimana
dimaksud pada ayat (2), Bank Indonesia melakukan
pemeriksaan lapangan (on site visit) bagi calon PJP."
33,"Pasal 33
(1) Dalam kondisi tertentu, Bank Indonesia dapat
meniadakan pemeriksaan lapangan (on site visit) dalam
proses perizinan PJP dengan meminta dokumen tambahan
yang menunjukkan kesiapan operasional sebagai
pengganti pemeriksaan lapangan (on site visit).
(2) Kondisi tertentu sebagaimana dimaksud pada ayat (1)
meliputi:
a. bencana alam;
b. pandemi; dan/atau
c. kondisi lain yang ditetapkan Bank Indonesia."
34,"Pasal 34
(1) Untuk pemenuhan kelengkapan dokumen persyaratan
perizinan calon PJP, Bank Indonesia melakukan:
a. pre-consultative meeting;
b. consultative meeting; dan/atau
c. coaching clinic.
(2) Pre-consultative meeting sebagaimana dimaksud pada ayat
(1) huruf a dilaksanakan oleh Bank Indonesia dan harus
dihadiri oleh calon PJP.
(3) Bank Indonesia melakukan pre-consultative meeting
sebagaimana dimaksud pada ayat (2) pada tahapan
sebelum atau pada saat pengajuan dokumen persyaratan
melalui sistem elektronik.
(4) Bank Indonesia melakukan consultative meeting dan/atau
coaching clinic sebagaimana dimaksud pada ayat (1) huruf
b dan huruf c pada tahapan perbaikan dokumen
persyaratan dan pemeriksaan.
(5) Dalam hal consultative meeting dan/atau coaching clinic
dilakukan oleh Bank Indonesia sebagaimana dimaksud
pada ayat (4), calon PJP harus hadir."
35,"Pasal 35
(1) Penelitian administratif sebagaimana dimaksud dalam
Pasal 32 ayat (2) huruf a dilakukan sesuai dengan
ketentuan Peraturan Bank Indonesia mengenai perizinan
terpadu Bank Indonesia melalui front office perizinan.
(2) Analisis substansi sebagaimana dimaksud dalam Pasal 32
ayat (2) dalam huruf b dilakukan dengan ketentuan:
a. Bank Indonesia melakukan analisis substansi
persyaratan izin dalam jangka waktu paling lama 20
(dua puluh) hari kerja setelah dokumen persyaratan
diterima dan dinyatakan lengkap oleh front office
perizinan;
b. dalam hal dokumen persyaratan perizinan belum
sesuai berdasarkan hasil analisis Bank Indonesia,
calon PJP harus menyampaikan perbaikan dokumen
persyaratan dimaksud dalam jangka waktu paling
lama 40 (empat puluh) hari kerja; dan
c. Bank Indonesia melakukan analisis substansi
persyaratan izin terhadap perbaikan dokumen
sebagaimana dimaksud dalam huruf b, dalam jangka
waktu paling lama 20 (dua puluh) hari kerja setelah
calon PJP menyampaikan perbaikan dokumen
persyaratan.
(3) Bank Indonesia menolak permohonan perizinan pada
tahapan analisis substansi sebagaimana dimaksud pada
ayat (2) dalam hal:
a. berdasarkan hasil analisis atas perbaikan dokumen
persyaratan sebagaimana dimaksud pada ayat (2)
huruf b tetap belum sesuai;
b. dokumen perbaikan sebagaimana dimaksud pada
ayat (2) huruf b tidak disampaikan oleh calon PJP
kepada Bank Indonesia; atau
c. penyampaian dokumen perbaikan yang dilakukan
oleh calon PJP melampaui jangka waktu sebagaimana
dimaksud pada ayat (2) huruf b."
36,"Pasal 36
(1) Pemeriksaan lapangan (on site visit) sebagaimana
dimaksud dalam Pasal 32 ayat (3) dilakukan dalam jangka
waktu paling lama 20 (dua puluh) hari kerja setelah
analisis substansi sebagaimana dimaksud dalam Pasal 32
ayat (2) huruf b dinyatakan telah sesuai.
(2) Dalam hal berdasarkan hasil pemeriksaan lapangan (on
site visit) sebagaimana dimaksud pada ayat (1) terdapat
temuan untuk diperbaiki, calon PJP harus menyampaikan
laporan dan/atau dokumen perbaikan kepada Bank
Indonesia paling lama 120 (seratus dua puluh) hari kerja
sejak tanggal selesai pemeriksaan lapangan (on site visit).
(3) Bank Indonesia menolak permohonan perizinan pada
tahapan pemeriksaan lapangan (on site visit) sebagaimana
dimaksud dalam Pasal 32 ayat (3) dalam hal:
a. laporan dan/atau dokumen perbaikan hasil
pemeriksaan lapangan (on site visit) sebagaimana
dimaksud pada ayat (2) belum sesuai;
b. laporan dan/atau dokumen perbaikan disampaikan
melampaui jangka waktu sebagaimana dimaksud
pada ayat (2); atau
c. laporan dan/atau dokumen perbaikan sebagaimana
dimaksud pada ayat (2) tidak disampaikan oleh calon
PJP.
(4) Penolakan permohonan perizinan sebagaimana dimaksud
pada ayat (3) dan sebagaimana dimaksud dalam Pasal 35
ayat (3) diberitahukan oleh Bank Indonesia melalui surat."
37,"Pasal 37
Ketentuan mengenai jangka waktu penyampaian laporan
dan/atau dokumen perbaikan dalam tahapan pemeriksaan
sebagaimana dimaksud dalam Pasal 36 ayat (2) berlaku secara
mutatis mutandis terhadap penyampaian dokumen tambahan
dalam kondisi tertentu sebagaimana dimaksud dalam Pasal 33
ayat (1)."
38,"Pasal 38
Dalam hal calon PJP telah melakukan uji coba produk,
aktivitas, layanan, dan model bisnis dalam ruang uji coba
pengembangan inovasi teknologi Sistem Pembayaran dan
dinyatakan berhasil oleh Bank Indonesia, tahapan
pemeriksaan lapangan (on site visit) sebagaimana dimaksud
dalam Pasal 32 ayat (3) dapat tidak dilakukan."
39,"Pasal 39
Dalam hal permohonan izin calon PJP ditolak:
a. calon PJP dapat mengajukan kembali permohonan izin
setelah jangka waktu 180 (seratus delapan puluh) hari
kerja terhitung sejak tanggal surat penolakan
sebagaimana dimaksud dalam Pasal 36 ayat (4); dan
b. Bank Indonesia mengembalikan seluruh dokumen
persyaratan perizinan yang telah disampaikan."
40,"Pasal 40
(1) Bank Indonesia berwenang meminta calon PJP untuk
menyampaikan data dan/atau informasi tambahan
persyaratan terkait aspek kelembagaan, permodalan dan
keuangan, manajemen risiko, dan kapabilitas sistem
informasi dalam perizinan PJP.
(2) Permintaan tambahan dokumen sebagaimana dimaksud
pada ayat (1) disampaikan melalui laman Bank Indonesia
atau media lain yang ditetapkan Bank Indonesia.
(3) Dalam hal terdapat kebutuhan penambahan dokumen
sebagaimana dimaksud pada ayat (1), Bank Indonesia
menyampaikan informasi secara tertulis atau melalui
media elektronik kepada calon PJP yang sedang dalam
proses perizinan."
41,"Pasal 41
(1) Bank Indonesia memberikan izin terhadap permohonan
perizinan yang diajukan berdasarkan:
a. hasil penelitian perizinan dan pemeriksaan lapangan
(on site visit) sebagaimana dimaksud dalam Pasal 32
dan Pasal 33; atau
b. hasil penelitian perizinan dan hasil uji coba
pengembangan inovasi teknologi Sistem Pembayaran
yang dinyatakan berhasil sebagaimana dimaksud
dalam Pasal 32 dan Pasal 38.
(2) Bank Indonesia berwenang menetapkan kebijakan
pemberian izin sebagaimana dimaksud pada ayat (1) yang
didasarkan pada pertimbangan:
a. mendukung kebijakan ekonomi dan keuangan
nasional;
b. menjaga efisiensi nasional;
c. menjaga kepentingan publik;
d. menjaga pertumbuhan industri; dan/atau
e. menjaga persaingan usaha yang sehat."
42,"Pasal 42
(1) PJP yang telah memperoleh izin harus menyelenggarakan
aktivitasnya paling lambat 120 (seratus dua puluh) hari
kerja terhitung sejak tanggal surat pemberian izin dari
Bank Indonesia.
(2) PJP yang telah menyelenggarakan aktivitas Sistem
Pembayaran harus menyampaikan laporan realisasi
secara tertulis kepada Bank Indonesia melalui aplikasi
perizinan Bank Indonesia.
(3) Dalam hal aplikasi sebagaimana dimaksud pada ayat (2)
belum dapat diimplementasikan atau mengalami
gangguan, laporan realisasi disampaikan secara langsung
sesuai dengan mekanisme yang ditetapkan oleh Bank
Indonesia.
(4) Laporan sebagaimana dimaksud pada ayat (2)
disampaikan paling lambat 10 (sepuluh) hari kerja
terhitung sejak tanggal efektif dimulainya aktivitas.
(5) Dalam hal PJP tidak menyelenggarakan aktivitasnya
dalam jangka waktu sebagaimana dimaksud pada ayat (1),
izin yang telah diberikan oleh Bank Indonesia dinyatakan
batal dan tidak berlaku.
(6) PJP yang izinnya dinyatakan batal dan tidak berlaku
sebagaimana dimaksud pada ayat (5), dapat mengajukan
permohonan izin kembali paling cepat 180 (seratus
delapan puluh) hari kerja terhitung sejak tanggal batalnya
izin."
43,"Pasal 43
Bank Indonesia mencantumkan daftar nama Bank dan
Lembaga Selain Bank yang telah memperoleh izin dan telah
efektif melakukan aktivitas sebagai PJP dalam laman Bank
Indonesia."
44,"Pasal 44
PJP wajib memenuhi prinsip umum dalam penyelenggaraan
Sistem Pembayaran yang terdiri atas:
a. kewajiban penyelenggaraan yang meliputi aspek:
1. tata kelola;
2. manajemen risiko termasuk prinsip kehati-hatian;
3. standar keamanan sistem informasi;
4. interkoneksi dan interoperabilitas; dan
5. pemenuhan ketentuan peraturan perundang-
undangan;
b. kebijakan Bank Indonesia mengenai skema harga dalam
penyelenggaraan Sistem Pembayaran; dan
c. kapabilitas sumber daya manusia dan organisasi, serta
kode etik dan tata perilaku praktik bisnis yang sehat."
45,"Pasal 45
(1) Pemenuhan kewajiban aspek tata kelola sebagaimana
dimaksud dalam Pasal 44 huruf a angka 1 dilakukan
berdasarkan prinsip:
a. keterbukaan;
b. akuntabilitas;
c. tanggung jawab;
d. independensi; dan
e. kewajaran.
(2) PJP menerapkan prinsip tata kelola sebagaimana
dimaksud pada ayat (1) dalam setiap kegiatan usahanya.
(3) Penerapan prinsip tata kelola sebagaimana dimaksud pada
ayat (1) diwujudkan paling sedikit dalam:
a. pelaksanaan tugas dan tanggung jawab:
1. direksi dan dewan komisaris bagi PJP berbadan
hukum perseroan terbatas; atau
2. fungsi atau organ yang menjalankan fungsi
pengurus dan pengawas bagi PJP selain
berbadan hukum perseroan terbatas;
b. pemenuhan aspek kelembagaan berupa kewajiban:
1. memelihara pemenuhan aspek kelembagaan
meliputi legalitas badan hukum, kepemilikan,
pengendalian, dan kepengurusan sebagaimana
dimaksud dalam Pasal 15 sampai dengan Pasal
20; dan
2. menyampaikan rencana tindak lanjut dalam hal
terjadi pelanggaran pemenuhan aspek
kelembagaan sebagaimana dimaksud pada ayat
(3) huruf b angka 1 dan harus memperoleh
persetujuan dari Bank Indonesia.
c. penerapan fungsi kepatuhan, audit internal, dan
audit eksternal;
d. penerapan manajemen risiko;
e. rencana strategis; dan
f. transparansi kondisi keuangan dan non keuangan."
46,"Pasal 46
Pemenuhan kewajiban aspek manajemen risiko termasuk
prinsip kehati-hatian sebagaimana dimaksud dalam Pasal 44
huruf a angka 2 paling sedikit mencakup:
a. pengawasan aktif oleh:
1. direksi dan dewan komisaris bagi PJP berbadan
hukum perseroan terbatas; atau
2. fungsi atau organ yang menjalankan fungsi pengurus
dan pengawas bagi PJP berbadan hukum lain;
b. ketersediaan kebijakan dan prosedur serta pemenuhan
kecukupan struktur organisasi;
c. proses manajemen risiko dan fungsi manajemen risiko,
serta sumber daya manusia; dan
d. pengendalian intern."
47,"Pasal 47
(1) Pemenuhan kewajiban aspek standar keamanan sistem
informasi sebagaimana dimaksud dalam Pasal 44 huruf a
angka 3 paling sedikit meliputi:
a. ketersediaan kebijakan dan prosedur tertulis sistem
informasi;
b. penggunaan sistem yang aman dan andal paling
sedikit untuk:
1. pengamanan dan perlindungan kerahasiaan
data;
2. pengelolaan fraud;
3. pemenuhan sertifikasi dan/atau standar
keamanan dan keandalan sistem;
4. pemeliharaan dan peningkatan keamanan
teknologi; dan
5. ketersediaan sistem informasi;
c. penerapan standar keamanan siber;
d. pengamanan data dan/atau informasi; dan
e. pelaksanaan audit sistem informasi secara berkala.
(2) Pengelolaan fraud sebagaimana dimaksud pada ayat (1)
huruf b angka 2 meliputi tahap pencegahan, deteksi,
penanganan, dan pemantauan.
(3) Implementasi pengelolaan fraud sebagaimana dimaksud
pada ayat (2) dilakukan paling sedikit dengan menerapkan
sistem deteksi fraud pada level akun dan transaksi.
(4) Sertifikasi dan/atau standar keamanan dan keandalan
sistem sebagaimana dimaksud pada ayat (1) huruf b angka
3 merupakan sertifikasi dan/atau standar yang berlaku
umum, yang ditetapkan oleh Bank Indonesia, otoritas,
atau lembaga terkait yang disesuaikan dengan jenis
aktivitas yang diselenggarakan PJP dan/atau klasifikasi
PJP.
(5) Pengamanan data dan/atau informasi sebagaimana
dimaksud pada ayat (1) huruf d, termasuk namun tidak
terbatas pada pengamanan data dan/atau informasi
terkait Pengguna Jasa, instrumen pembayaran, dan
transaksi pembayaran."
48,"Pasal 48
(1) Pemenuhan kewajiban aspek interkoneksi dan
interoperabilitas sebagaimana dimaksud dalam Pasal 44
huruf a angka 4 paling sedikit meliputi:
a. kepatuhan terhadap mekanisme interkoneksi dan
interoperabilitas, termasuk standar yang ditetapkan
oleh Bank Indonesia;
b. pemenuhan terhadap mekanisme keterhubungan
dengan infrastruktur data dan infrastruktur Sistem
Pembayaran; dan
c. pemrosesan transaksi pembayaran secara domestik.
(2) Pemrosesan transaksi pembayaran secara domestik
sebagaimana dimaksud pada ayat (1) huruf c berlaku
untuk tahapan inisiasi, otorisasi, kliring, dan penyelesaian
akhir.
(3) Pemrosesan transaksi pembayaran secara domestik
sebagaimana dimaksud pada ayat (2) dilakukan untuk
setiap transaksi yang:
a. menggunakan akses ke Sumber Dana berupa
instrumen dan/atau layanan yang diselenggarakan
oleh PJP; dan
b. dilakukan di wilayah Negara Kesatuan Republik
Indonesia.
(4) Sistem elektronik yang digunakan untuk pemrosesan
transaksi pada tahapan inisiasi, otorisasi, kliring, dan
penyelesaian akhir ditempatkan pada pusat data dan
pusat pemulihan bencana di wilayah Negara Kesatuan
Republik Indonesia.
(5) Bank Indonesia menetapkan jenis akses ke Sumber Dana
dan tahapan pemberlakuan pemrosesan transaksi secara
domestik.
(6) Transaksi pembayaran dapat diproses di luar wilayah
Negara Kesatuan Republik Indonesia sepanjang
memperoleh persetujuan Bank Indonesia.
(7) Persetujuan Bank Indonesia untuk pemrosesan transaksi
pembayaran di luar wilayah Negara Kesatuan Republik
Indonesia sebagaimana dimaksud pada ayat (6) dapat
diberikan dengan mempertimbangkan:
a. penggunaan sistem elektronik dan/atau aktivitas
yang terintegrasi dengan kantor pusat PJP yang
berada di luar wilayah Negara Kesatuan Republik
Indonesia;
b. tingkat kesiapan industri dan infrastruktur nasional;
dan/atau
c. aspek lainnya yang ditetapkan Bank Indonesia.
(8) Persetujuan Bank Indonesia diberikan sepanjang terdapat
jaminan dari PJP bahwa pemrosesan di luar wilayah
Negara Kesatuan Republik Indonesia tidak mengurangi
efektivitas pengawasan, perolehan data, dan pelindungan
data pribadi."
49,"Pasal 49
Pemenuhan kewajiban aspek interkoneksi dan interoperabilitas
sebagaimana dimaksud dalam Pasal 44 huruf a angka 4
dikecualikan untuk instrumen atau kanal yang dapat saling
interoperabilitas tanpa melalui PIP yang ditetapkan oleh Bank
Indonesia."
50,"Pasal 50
Pemenuhan kewajiban aspek pemenuhan ketentuan peraturan
perundang-undangan sebagaimana dimaksud dalam Pasal 44
huruf a angka 5 meliputi:
a. persaingan usaha yang sehat;
b. informasi dan transaksi elektronik;
c. anti pencucian uang dan pencegahan pendanaan
terorisme;
d. perlindungan konsumen;
e. penerapan kewajiban penggunaan rupiah;
f. pelindungan data pribadi; dan
g. peraturan perundang-undangan lain."
51,"Pasal 51
(1) PJP wajib melakukan edukasi dan pembinaan terhadap
Penyedia Barang dan/atau Jasa yang bekerja sama
dengan PJP.
(2) PJP wajib menghentikan kerja sama dengan Penyedia
Barang dan/atau Jasa yang melakukan tindakan yang
dapat merugikan dan/atau tidak sesuai peruntukan
dalam pemrosesan transaksi pembayaran menggunakan
akses ke Sumber Dana tertentu.
(3) PJP dapat melakukan tukar-menukar informasi atau data
dengan PJP lainnya mengenai Penyedia Barang dan/atau
Jasa yang melakukan tindakan yang merugikan dan dapat
mengusulkan pencantuman nama Penyedia Barang
dan/atau Jasa tersebut dalam suatu daftar hitam
Penyedia Barang dan/atau Jasa (merchant black list).
(4) Ketentuan teknis dan mikro terkait dengan klausul
minimum yang harus dicantumkan dalam perjanjian
kerjasama antara PJP dengan Penyedia Barang dan/atau
Jasa dapat diatur oleh SRO dengan persetujuan Bank
Indonesia."
52,"Pasal 52
(1) Penyedia Barang dan/atau Jasa dilarang mengenakan
biaya tambahan (surcharge) kepada Pengguna Jasa atas
biaya yang dikenakan oleh PJP kepada Penyedia Barang
dan/atau Jasa.
(2) PJP wajib memastikan kepatuhan Penyedia Barang
dan/atau Jasa atas larangan sebagaimana dimaksud pada
ayat (1)."
53,"Pasal 53
(1) PJP yang bekerja sama dengan Penyedia Barang dan/atau
Jasa untuk pemrosesan transaksi pembayaran harus
menyediakan informasi terkait pemrosesan transaksi
pembayaran kepada Penyedia Barang dan/atau Jasa.
(2) Penyediaan informasi sebagaimana dimaksud pada ayat
(1) dilakukan untuk mendukung terlaksananya
penyerahan barang dan/atau jasa kepada konsumen
akhir setelah konsumen akhir melakukan pembayaran
dalam transaksi daring (online)."
